sgRNA,Rank,Region,Entropy
sgRNA_11,rank01,SL3,0.31948453608247424
sgRNA_11,rank01,TL,1.2821428571428573
sgRNA_11,rank01,spacer,1.9131999999999998
sgRNA_11,rank02,SL1,1.6980269058295965
sgRNA_11,rank02,SL2,2.023937823834197
sgRNA_11,rank02,SL3,0.31948453608247424
sgRNA_11,rank02,TL,1.2821428571428573
sgRNA_11,rank02,spacer,1.9131999999999998
sgRNA_11,rank03,SL1,1.6980269058295965
sgRNA_11,rank03,SL2,2.023937823834197
sgRNA_11,rank03,SL3,0.31948453608247424
sgRNA_11,rank03,TL,1.2821428571428573
sgRNA_11,rank03,spacer,1.9131999999999998
sgRNA_11,rank04,SL1,1.6980269058295965
sgRNA_11,rank04,SL2,2.023937823834197
sgRNA_11,rank04,SL3,0.31948453608247424
sgRNA_11,rank04,TL,1.2821428571428573
sgRNA_11,rank04,spacer,1.9131999999999998
sgRNA_11,rank05,SL1,1.6980269058295965
sgRNA_11,rank05,SL2,2.023937823834197
sgRNA_11,rank05,SL3,0.31948453608247424
sgRNA_11,rank05,TL,1.2821428571428573
sgRNA_11,rank05,spacer,1.9131999999999998
sgRNA_11,rank06,SL1,1.6980269058295965
sgRNA_11,rank06,SL2,2.023937823834197
sgRNA_11,rank06,SL3,0.31948453608247424
sgRNA_11,rank06,TL,1.2821428571428573
sgRNA_11,rank06,spacer,1.9131999999999998
sgRNA_11,rank07,SL1,1.6980269058295965
sgRNA_11,rank07,SL2,2.023937823834197
sgRNA_11,rank07,SL3,0.31948453608247424
sgRNA_11,rank07,TL,1.2821428571428573
sgRNA_11,rank07,spacer,1.9131999999999998
sgRNA_110,rank01,SL1,1.6595515695067264
sgRNA_110,rank01,SL2,1.2758549222797928
sgRNA_110,rank01,SL3,0.1755670103092784
sgRNA_110,rank01,TL,1.0311734693877552
sgRNA_110,rank01,spacer,1.5394786729857821
sgRNA_110,rank02,SL1,1.6595515695067264
sgRNA_110,rank02,SL2,1.2758549222797928
sgRNA_110,rank02,SL3,0.1755670103092784
sgRNA_110,rank02,TL,1.0311734693877552
sgRNA_110,rank02,spacer,1.5394786729857821
sgRNA_110,rank03,SL1,1.6595515695067264
sgRNA_110,rank03,SL2,1.2758549222797928
sgRNA_110,rank03,SL3,0.1755670103092784
sgRNA_110,rank03,TL,1.0311734693877552
sgRNA_110,rank03,spacer,1.5394786729857821
sgRNA_110,rank04,SL1,1.6595515695067264
sgRNA_110,rank04,SL2,1.2758549222797928
sgRNA_110,rank04,SL3,0.1755670103092784
sgRNA_110,rank04,TL,1.0311734693877552
sgRNA_110,rank04,spacer,1.5394786729857821
sgRNA_110,rank05,SL1,1.6595515695067264
sgRNA_110,rank05,SL2,1.2758549222797928
sgRNA_110,rank05,SL3,0.1755670103092784
sgRNA_110,rank05,TL,1.0311734693877552
sgRNA_110,rank05,spacer,1.5394786729857821
sgRNA_110,rank06,SL1,1.6595515695067264
sgRNA_110,rank06,SL2,1.2758549222797928
sgRNA_110,rank06,SL3,0.1755670103092784
sgRNA_110,rank06,TL,1.0311734693877552
sgRNA_110,rank06,spacer,1.5394786729857821
sgRNA_110,rank07,SL1,1.6595515695067264
sgRNA_110,rank07,SL2,1.2758549222797928
sgRNA_110,rank07,SL3,0.1755670103092784
sgRNA_110,rank07,TL,1.0311734693877552
sgRNA_110,rank07,spacer,1.5394786729857821
sgRNA_110,rank08,SL1,1.6595515695067264
sgRNA_110,rank08,SL2,1.2758549222797928
sgRNA_110,rank08,SL3,0.1755670103092784
sgRNA_110,rank08,TL,1.0311734693877552
sgRNA_110,rank08,spacer,1.5394786729857821
sgRNA_111,rank01,SL1,1.3207623318385648
sgRNA_111,rank01,SL2,1.2525906735751295
sgRNA_111,rank01,SL3,-0.04742268041237114
sgRNA_111,rank01,TL,0.480969387755102
sgRNA_111,rank01,spacer,1.5227472527472528
sgRNA_111,rank02,SL1,1.3207623318385648
sgRNA_111,rank02,SL2,1.2525906735751295
sgRNA_111,rank02,SL3,-0.04742268041237114
sgRNA_111,rank02,TL,0.480969387755102
sgRNA_111,rank02,spacer,1.5227472527472528
sgRNA_111,rank03,SL1,1.3207623318385648
sgRNA_111,rank03,SL2,1.2525906735751295
sgRNA_111,rank03,SL3,-0.04742268041237114
sgRNA_111,rank03,TL,0.480969387755102
sgRNA_111,rank03,spacer,1.5227472527472528
sgRNA_111,rank04,SL1,1.3207623318385648
sgRNA_111,rank04,SL2,1.2525906735751295
sgRNA_111,rank04,SL3,-0.04742268041237114
sgRNA_111,rank04,TL,0.480969387755102
sgRNA_111,rank04,spacer,1.5227472527472528
sgRNA_111,rank05,SL1,1.3207623318385648
sgRNA_111,rank05,SL2,1.2525906735751295
sgRNA_111,rank05,SL3,-0.04742268041237114
sgRNA_111,rank05,TL,0.480969387755102
sgRNA_111,rank05,spacer,1.5227472527472528
sgRNA_111,rank06,SL1,1.3207623318385648
sgRNA_111,rank06,SL2,1.2525906735751295
sgRNA_111,rank06,SL3,-0.04742268041237114
sgRNA_111,rank06,TL,0.480969387755102
sgRNA_111,rank06,spacer,1.5227472527472528
sgRNA_112,rank01,SL1,2.115560538116592
sgRNA_112,rank01,SL2,1.8210362694300517
sgRNA_112,rank01,SL3,-0.6907216494845361
sgRNA_112,rank01,TL,2.5897448979591835
sgRNA_112,rank01,spacer,1.76
sgRNA_112,rank02,SL1,2.115560538116592
sgRNA_112,rank02,SL2,1.8210362694300517
sgRNA_112,rank02,SL3,-0.6907216494845361
sgRNA_112,rank02,TL,2.5897448979591835
sgRNA_112,rank02,spacer,1.76
sgRNA_112,rank03,SL1,2.115560538116592
sgRNA_112,rank03,SL2,1.8210362694300517
sgRNA_112,rank03,SL3,-0.6907216494845361
sgRNA_112,rank03,TL,2.5897448979591835
sgRNA_112,rank03,spacer,1.76
sgRNA_112,rank04,SL1,2.115560538116592
sgRNA_112,rank04,SL2,1.8210362694300517
sgRNA_112,rank04,SL3,-0.6907216494845361
sgRNA_112,rank04,TL,2.5897448979591835
sgRNA_112,rank04,spacer,1.76
sgRNA_112,rank05,SL1,2.115560538116592
sgRNA_112,rank05,SL2,1.8210362694300517
sgRNA_112,rank05,SL3,-0.6907216494845361
sgRNA_112,rank05,TL,2.5897448979591835
sgRNA_112,rank05,spacer,1.76
sgRNA_112,rank06,SL1,2.115560538116592
sgRNA_112,rank06,SL2,1.8210362694300517
sgRNA_112,rank06,SL3,-0.6907216494845361
sgRNA_112,rank06,TL,2.5897448979591835
sgRNA_112,rank06,spacer,1.76
sgRNA_112,rank07,SL1,2.115560538116592
sgRNA_112,rank07,SL2,1.8210362694300517
sgRNA_112,rank07,SL3,-0.6907216494845361
sgRNA_112,rank07,TL,2.5897448979591835
sgRNA_112,rank07,spacer,1.76
sgRNA_112,rank08,SL1,2.115560538116592
sgRNA_112,rank08,SL2,1.8210362694300517
sgRNA_112,rank08,SL3,-0.6907216494845361
sgRNA_112,rank08,TL,2.5897448979591835
sgRNA_112,rank08,spacer,1.76
sgRNA_112,rank09,SL1,2.115560538116592
sgRNA_112,rank09,SL2,1.8210362694300517
sgRNA_112,rank09,SL3,-0.6907216494845361
sgRNA_112,rank09,TL,2.5897448979591835
sgRNA_112,rank09,spacer,1.76
sgRNA_112,rank10,SL1,2.115560538116592
sgRNA_112,rank10,SL2,1.8210362694300517
sgRNA_112,rank10,SL3,-0.6907216494845361
sgRNA_112,rank10,TL,2.5897448979591835
sgRNA_112,rank10,spacer,1.76
sgRNA_112,rank11,SL1,2.115560538116592
sgRNA_112,rank11,SL2,1.8210362694300517
sgRNA_112,rank11,SL3,-0.6907216494845361
sgRNA_112,rank11,TL,2.5897448979591835
sgRNA_112,rank11,spacer,1.76
sgRNA_112,rank12,SL1,2.115560538116592
sgRNA_112,rank12,SL2,1.8210362694300517
sgRNA_112,rank12,SL3,-0.6907216494845361
sgRNA_112,rank12,TL,2.5897448979591835
sgRNA_112,rank12,spacer,1.76
sgRNA_112,rank13,SL1,2.115560538116592
sgRNA_112,rank13,SL2,1.8210362694300517
sgRNA_112,rank13,SL3,-0.6907216494845361
sgRNA_112,rank13,TL,2.5897448979591835
sgRNA_112,rank13,spacer,1.76
sgRNA_113,rank01,SL1,1.6643497757847536
sgRNA_113,rank01,SL2,2.545958549222798
sgRNA_113,rank01,SL3,1.3780412371134023
sgRNA_113,rank01,TL,1.453673469387755
sgRNA_113,rank01,spacer,2.4090171606864277
sgRNA_113,rank02,SL1,1.6643497757847536
sgRNA_113,rank02,SL2,2.545958549222798
sgRNA_113,rank02,SL3,1.3780412371134023
sgRNA_113,rank02,TL,1.453673469387755
sgRNA_113,rank02,spacer,2.4090171606864277
sgRNA_113,rank03,SL1,1.6643497757847536
sgRNA_113,rank03,SL2,2.545958549222798
sgRNA_113,rank03,SL3,1.3780412371134023
sgRNA_113,rank03,TL,1.453673469387755
sgRNA_113,rank03,spacer,2.4090171606864277
sgRNA_113,rank04,SL1,1.6643497757847536
sgRNA_113,rank04,SL2,2.545958549222798
sgRNA_113,rank04,SL3,1.3780412371134023
sgRNA_113,rank04,TL,1.453673469387755
sgRNA_113,rank04,spacer,2.4090171606864277
sgRNA_113,rank05,SL1,1.6643497757847536
sgRNA_113,rank05,SL2,2.545958549222798
sgRNA_113,rank05,SL3,1.3780412371134023
sgRNA_113,rank05,TL,1.453673469387755
sgRNA_113,rank05,spacer,2.4090171606864277
sgRNA_113,rank06,SL1,1.6643497757847536
sgRNA_113,rank06,SL2,2.545958549222798
sgRNA_113,rank06,SL3,1.3780412371134023
sgRNA_113,rank06,TL,1.453673469387755
sgRNA_113,rank06,spacer,2.4090171606864277
sgRNA_113,rank07,SL1,1.6643497757847536
sgRNA_113,rank07,SL2,2.545958549222798
sgRNA_113,rank07,SL3,1.3780412371134023
sgRNA_113,rank07,TL,1.453673469387755
sgRNA_113,rank07,spacer,2.4090171606864277
sgRNA_113,rank08,SL1,1.6643497757847536
sgRNA_113,rank08,SL2,2.545958549222798
sgRNA_113,rank08,SL3,1.3780412371134023
sgRNA_113,rank08,TL,1.453673469387755
sgRNA_113,rank08,spacer,2.4090171606864277
sgRNA_113,rank09,SL1,1.6643497757847536
sgRNA_113,rank09,SL2,2.545958549222798
sgRNA_113,rank09,SL3,1.3780412371134023
sgRNA_113,rank09,TL,1.453673469387755
sgRNA_113,rank09,spacer,2.4090171606864277
sgRNA_113,rank10,SL1,1.6643497757847536
sgRNA_113,rank10,SL2,2.545958549222798
sgRNA_113,rank10,SL3,1.3780412371134023
sgRNA_113,rank10,TL,1.453673469387755
sgRNA_113,rank10,spacer,2.4090171606864277
sgRNA_113,rank11,SL1,1.6643497757847536
sgRNA_113,rank11,SL2,2.545958549222798
sgRNA_113,rank11,SL3,1.3780412371134023
sgRNA_113,rank11,TL,1.453673469387755
sgRNA_113,rank11,spacer,2.4090171606864277
sgRNA_113,rank12,SL1,1.6643497757847536
sgRNA_113,rank12,SL2,2.545958549222798
sgRNA_113,rank12,SL3,1.3780412371134023
sgRNA_113,rank12,TL,1.453673469387755
sgRNA_113,rank12,spacer,2.4090171606864277
sgRNA_113,rank13,SL1,1.6643497757847536
sgRNA_113,rank13,SL2,2.545958549222798
sgRNA_113,rank13,SL3,1.3780412371134023
sgRNA_113,rank13,TL,1.453673469387755
sgRNA_113,rank13,spacer,2.4090171606864277
sgRNA_114,rank01,SL1,1.6267264573991032
sgRNA_114,rank01,SL2,1.8050777202072539
sgRNA_114,rank01,SL3,0.22577319587628863
sgRNA_114,rank01,TL,1.411377551020408
sgRNA_114,rank01,spacer,1.6562870514820593
sgRNA_114,rank02,SL1,1.6267264573991032
sgRNA_114,rank02,SL2,1.8050777202072539
sgRNA_114,rank02,SL3,0.22577319587628863
sgRNA_114,rank02,TL,1.411377551020408
sgRNA_114,rank02,spacer,1.6562870514820593
sgRNA_114,rank03,SL1,1.6267264573991032
sgRNA_114,rank03,SL2,1.8050777202072539
sgRNA_114,rank03,SL3,0.22577319587628863
sgRNA_114,rank03,TL,1.411377551020408
sgRNA_114,rank03,spacer,1.6562870514820593
sgRNA_114,rank04,SL1,1.6267264573991032
sgRNA_114,rank04,SL2,1.8050777202072539
sgRNA_114,rank04,SL3,0.22577319587628863
sgRNA_114,rank04,TL,1.411377551020408
sgRNA_114,rank04,spacer,1.6562870514820593
sgRNA_114,rank05,SL1,1.6267264573991032
sgRNA_114,rank05,SL2,1.8050777202072539
sgRNA_114,rank05,SL3,0.22577319587628863
sgRNA_114,rank05,TL,1.411377551020408
sgRNA_114,rank05,spacer,1.6562870514820593
sgRNA_114,rank06,SL1,1.6267264573991032
sgRNA_114,rank06,SL2,1.8050777202072539
sgRNA_114,rank06,SL3,0.22577319587628863
sgRNA_114,rank06,TL,1.411377551020408
sgRNA_114,rank06,spacer,1.6562870514820593
sgRNA_114,rank07,SL1,1.6267264573991032
sgRNA_114,rank07,SL2,1.8050777202072539
sgRNA_114,rank07,SL3,0.22577319587628863
sgRNA_114,rank07,TL,1.411377551020408
sgRNA_114,rank07,spacer,1.6562870514820593
sgRNA_114,rank08,SL1,1.6267264573991032
sgRNA_114,rank08,SL2,1.8050777202072539
sgRNA_114,rank08,SL3,0.22577319587628863
sgRNA_114,rank08,TL,1.411377551020408
sgRNA_114,rank08,spacer,1.6562870514820593
sgRNA_114,rank09,SL1,1.6267264573991032
sgRNA_114,rank09,SL2,1.8050777202072539
sgRNA_114,rank09,SL3,0.22577319587628863
sgRNA_114,rank09,TL,1.411377551020408
sgRNA_114,rank09,spacer,1.6562870514820593
sgRNA_114,rank10,SL1,1.6267264573991032
sgRNA_114,rank10,SL2,1.8050777202072539
sgRNA_114,rank10,SL3,0.22577319587628863
sgRNA_114,rank10,TL,1.411377551020408
sgRNA_114,rank10,spacer,1.6562870514820593
sgRNA_115,rank01,SL1,0.3482959641255605
sgRNA_115,rank01,SL2,2.2787046632124355
sgRNA_115,rank01,SL3,0.5969072164948453
sgRNA_115,rank01,TL,0.09744897959183672
sgRNA_115,rank01,spacer,1.2529793977812995
sgRNA_115,rank02,SL1,0.3482959641255605
sgRNA_115,rank02,SL2,2.2787046632124355
sgRNA_115,rank02,SL3,0.5969072164948453
sgRNA_115,rank02,TL,0.09744897959183672
sgRNA_115,rank02,spacer,1.2529793977812995
sgRNA_115,rank03,SL1,0.3482959641255605
sgRNA_115,rank03,SL2,2.2787046632124355
sgRNA_115,rank03,SL3,0.5969072164948453
sgRNA_115,rank03,TL,0.09744897959183672
sgRNA_115,rank03,spacer,1.2529793977812995
sgRNA_115,rank04,SL1,0.3482959641255605
sgRNA_115,rank04,SL2,2.2787046632124355
sgRNA_115,rank04,SL3,0.5969072164948453
sgRNA_115,rank04,TL,0.09744897959183672
sgRNA_115,rank04,spacer,1.2529793977812995
sgRNA_115,rank05,SL1,0.3482959641255605
sgRNA_115,rank05,SL2,2.2787046632124355
sgRNA_115,rank05,SL3,0.5969072164948453
sgRNA_115,rank05,TL,0.09744897959183672
sgRNA_115,rank05,spacer,1.2529793977812995
sgRNA_115,rank06,SL1,0.3482959641255605
sgRNA_115,rank06,SL2,2.2787046632124355
sgRNA_115,rank06,SL3,0.5969072164948453
sgRNA_115,rank06,TL,0.09744897959183672
sgRNA_115,rank06,spacer,1.2529793977812995
sgRNA_115,rank07,SL1,0.3482959641255605
sgRNA_115,rank07,SL2,2.2787046632124355
sgRNA_115,rank07,SL3,0.5969072164948453
sgRNA_115,rank07,TL,0.09744897959183672
sgRNA_115,rank07,spacer,1.2529793977812995
sgRNA_115,rank08,SL1,0.3482959641255605
sgRNA_115,rank08,SL2,2.2787046632124355
sgRNA_115,rank08,SL3,0.5969072164948453
sgRNA_115,rank08,TL,0.09744897959183672
sgRNA_115,rank08,spacer,1.2529793977812995
sgRNA_115,rank09,SL1,0.3482959641255605
sgRNA_115,rank09,SL2,2.2787046632124355
sgRNA_115,rank09,SL3,0.5969072164948453
sgRNA_115,rank09,TL,0.09744897959183672
sgRNA_115,rank09,spacer,1.2529793977812995
sgRNA_115,rank10,SL1,0.3482959641255605
sgRNA_115,rank10,SL2,2.2787046632124355
sgRNA_115,rank10,SL3,0.5969072164948453
sgRNA_115,rank10,TL,0.09744897959183672
sgRNA_115,rank10,spacer,1.2529793977812995
sgRNA_116,rank01,SL1,1.47847533632287
sgRNA_116,rank01,SL2,2.2331088082901553
sgRNA_116,rank01,SL3,0.010309278350515464
sgRNA_116,rank01,TL,0.6456122448979592
sgRNA_116,rank01,spacer,1.926820987654321
sgRNA_116,rank02,SL1,1.47847533632287
sgRNA_116,rank02,SL2,2.2331088082901553
sgRNA_116,rank02,SL3,0.010309278350515464
sgRNA_116,rank02,TL,0.6456122448979592
sgRNA_116,rank02,spacer,1.926820987654321
sgRNA_116,rank03,SL1,1.47847533632287
sgRNA_116,rank03,SL2,2.2331088082901553
sgRNA_116,rank03,SL3,0.010309278350515464
sgRNA_116,rank03,TL,0.6456122448979592
sgRNA_116,rank03,spacer,1.926820987654321
sgRNA_116,rank04,SL1,1.47847533632287
sgRNA_116,rank04,SL2,2.2331088082901553
sgRNA_116,rank04,SL3,0.010309278350515464
sgRNA_116,rank04,TL,0.6456122448979592
sgRNA_116,rank04,spacer,1.926820987654321
sgRNA_116,rank05,SL1,1.47847533632287
sgRNA_116,rank05,SL2,2.2331088082901553
sgRNA_116,rank05,SL3,0.010309278350515464
sgRNA_116,rank05,TL,0.6456122448979592
sgRNA_116,rank05,spacer,1.926820987654321
sgRNA_116,rank06,SL1,1.47847533632287
sgRNA_116,rank06,SL2,2.2331088082901553
sgRNA_116,rank06,SL3,0.010309278350515464
sgRNA_116,rank06,TL,0.6456122448979592
sgRNA_116,rank06,spacer,1.926820987654321
sgRNA_116,rank07,SL1,1.47847533632287
sgRNA_116,rank07,SL2,2.2331088082901553
sgRNA_116,rank07,SL3,0.010309278350515464
sgRNA_116,rank07,TL,0.6456122448979592
sgRNA_116,rank07,spacer,1.926820987654321
sgRNA_116,rank08,SL1,1.47847533632287
sgRNA_116,rank08,SL2,2.2331088082901553
sgRNA_116,rank08,SL3,0.010309278350515464
sgRNA_116,rank08,TL,0.6456122448979592
sgRNA_116,rank08,spacer,1.926820987654321
sgRNA_116,rank09,SL1,1.47847533632287
sgRNA_116,rank09,SL2,2.2331088082901553
sgRNA_116,rank09,SL3,0.010309278350515464
sgRNA_116,rank09,TL,0.6456122448979592
sgRNA_116,rank09,spacer,1.926820987654321
sgRNA_116,rank10,SL1,1.47847533632287
sgRNA_116,rank10,SL2,2.2331088082901553
sgRNA_116,rank10,SL3,0.010309278350515464
sgRNA_116,rank10,TL,0.6456122448979592
sgRNA_116,rank10,spacer,1.926820987654321
sgRNA_116,rank11,SL1,1.47847533632287
sgRNA_116,rank11,SL2,2.2331088082901553
sgRNA_116,rank11,SL3,0.010309278350515464
sgRNA_116,rank11,TL,0.6456122448979592
sgRNA_116,rank11,spacer,1.926820987654321
sgRNA_116,rank12,SL1,1.47847533632287
sgRNA_116,rank12,SL2,2.2331088082901553
sgRNA_116,rank12,SL3,0.010309278350515464
sgRNA_116,rank12,TL,0.6456122448979592
sgRNA_116,rank12,spacer,1.926820987654321
sgRNA_116,rank13,SL1,1.47847533632287
sgRNA_116,rank13,SL2,2.2331088082901553
sgRNA_116,rank13,SL3,0.010309278350515464
sgRNA_116,rank13,TL,0.6456122448979592
sgRNA_116,rank13,spacer,1.926820987654321
sgRNA_117,rank01,SL1,2.0159641255605383
sgRNA_117,rank01,SL2,1.6424870466321244
sgRNA_117,rank01,SL3,-0.35051546391752575
sgRNA_117,rank01,TL,0.1075
sgRNA_117,rank01,spacer,2.6842367601246107
sgRNA_117,rank02,SL1,2.0159641255605383
sgRNA_117,rank02,SL2,1.6424870466321244
sgRNA_117,rank02,SL3,-0.35051546391752575
sgRNA_117,rank02,TL,0.1075
sgRNA_117,rank02,spacer,2.6842367601246107
sgRNA_117,rank03,SL1,2.0159641255605383
sgRNA_117,rank03,SL2,1.6424870466321244
sgRNA_117,rank03,SL3,-0.35051546391752575
sgRNA_117,rank03,TL,0.1075
sgRNA_117,rank03,spacer,2.6842367601246107
sgRNA_117,rank04,SL1,2.0159641255605383
sgRNA_117,rank04,SL2,1.6424870466321244
sgRNA_117,rank04,SL3,-0.35051546391752575
sgRNA_117,rank04,TL,0.1075
sgRNA_117,rank04,spacer,2.6842367601246107
sgRNA_117,rank05,SL1,2.0159641255605383
sgRNA_117,rank05,SL2,1.6424870466321244
sgRNA_117,rank05,SL3,-0.35051546391752575
sgRNA_117,rank05,TL,0.1075
sgRNA_117,rank05,spacer,2.6842367601246107
sgRNA_117,rank06,SL1,2.0159641255605383
sgRNA_117,rank06,SL2,1.6424870466321244
sgRNA_117,rank06,SL3,-0.35051546391752575
sgRNA_117,rank06,TL,0.1075
sgRNA_117,rank06,spacer,2.6842367601246107
sgRNA_117,rank07,SL1,2.0159641255605383
sgRNA_117,rank07,SL2,1.6424870466321244
sgRNA_117,rank07,SL3,-0.35051546391752575
sgRNA_117,rank07,TL,0.1075
sgRNA_117,rank07,spacer,2.6842367601246107
sgRNA_117,rank08,SL1,2.0159641255605383
sgRNA_117,rank08,SL2,1.6424870466321244
sgRNA_117,rank08,SL3,-0.35051546391752575
sgRNA_117,rank08,TL,0.1075
sgRNA_117,rank08,spacer,2.6842367601246107
sgRNA_117,rank09,SL1,2.0159641255605383
sgRNA_117,rank09,SL2,1.6424870466321244
sgRNA_117,rank09,SL3,-0.35051546391752575
sgRNA_117,rank09,TL,0.1075
sgRNA_117,rank09,spacer,2.6842367601246107
sgRNA_117,rank10,SL1,2.0159641255605383
sgRNA_117,rank10,SL2,1.6424870466321244
sgRNA_117,rank10,SL3,-0.35051546391752575
sgRNA_117,rank10,TL,0.1075
sgRNA_117,rank10,spacer,2.6842367601246107
sgRNA_117,rank11,SL1,2.0159641255605383
sgRNA_117,rank11,SL2,1.6424870466321244
sgRNA_117,rank11,SL3,-0.35051546391752575
sgRNA_117,rank11,TL,0.1075
sgRNA_117,rank11,spacer,2.6842367601246107
sgRNA_117,rank12,SL1,2.0159641255605383
sgRNA_117,rank12,SL2,1.6424870466321244
sgRNA_117,rank12,SL3,-0.35051546391752575
sgRNA_117,rank12,TL,0.1075
sgRNA_117,rank12,spacer,2.6842367601246107
sgRNA_117,rank13,SL1,2.0159641255605383
sgRNA_117,rank13,SL2,1.6424870466321244
sgRNA_117,rank13,SL3,-0.35051546391752575
sgRNA_117,rank13,TL,0.1075
sgRNA_117,rank13,spacer,2.6842367601246107
sgRNA_117,rank14,SL1,2.0159641255605383
sgRNA_117,rank14,SL2,1.6424870466321244
sgRNA_117,rank14,SL3,-0.35051546391752575
sgRNA_117,rank14,TL,0.1075
sgRNA_117,rank14,spacer,2.6842367601246107
sgRNA_117,rank15,SL1,2.0159641255605383
sgRNA_117,rank15,SL2,1.6424870466321244
sgRNA_117,rank15,SL3,-0.35051546391752575
sgRNA_117,rank15,TL,0.1075
sgRNA_117,rank15,spacer,2.6842367601246107
sgRNA_117,rank16,SL1,2.0159641255605383
sgRNA_117,rank16,SL2,1.6424870466321244
sgRNA_117,rank16,SL3,-0.35051546391752575
sgRNA_117,rank16,TL,0.1075
sgRNA_117,rank16,spacer,2.6842367601246107
sgRNA_118,rank01,SL1,1.595560538116592
sgRNA_118,rank01,SL2,0.9258549222797927
sgRNA_118,rank01,SL3,-0.0690721649484536
sgRNA_118,rank01,TL,0.3913775510204082
sgRNA_118,rank01,spacer,1.2711023622047244
sgRNA_118,rank02,SL1,1.595560538116592
sgRNA_118,rank02,SL2,0.9258549222797927
sgRNA_118,rank02,SL3,-0.0690721649484536
sgRNA_118,rank02,TL,0.3913775510204082
sgRNA_118,rank02,spacer,1.2711023622047244
sgRNA_118,rank03,SL1,1.595560538116592
sgRNA_118,rank03,SL2,0.9258549222797927
sgRNA_118,rank03,SL3,-0.0690721649484536
sgRNA_118,rank03,TL,0.3913775510204082
sgRNA_118,rank03,spacer,1.2711023622047244
sgRNA_118,rank04,SL1,1.595560538116592
sgRNA_118,rank04,SL2,0.9258549222797927
sgRNA_118,rank04,SL3,-0.0690721649484536
sgRNA_118,rank04,TL,0.3913775510204082
sgRNA_118,rank04,spacer,1.2711023622047244
sgRNA_118,rank05,SL1,1.595560538116592
sgRNA_118,rank05,SL2,0.9258549222797927
sgRNA_118,rank05,SL3,-0.0690721649484536
sgRNA_118,rank05,TL,0.3913775510204082
sgRNA_118,rank05,spacer,1.2711023622047244
sgRNA_118,rank06,SL1,1.595560538116592
sgRNA_118,rank06,SL2,0.9258549222797927
sgRNA_118,rank06,SL3,-0.0690721649484536
sgRNA_118,rank06,TL,0.3913775510204082
sgRNA_118,rank06,spacer,1.2711023622047244
sgRNA_118,rank07,SL1,1.595560538116592
sgRNA_118,rank07,SL2,0.9258549222797927
sgRNA_118,rank07,SL3,-0.0690721649484536
sgRNA_118,rank07,TL,0.3913775510204082
sgRNA_118,rank07,spacer,1.2711023622047244
sgRNA_118,rank08,SL1,1.595560538116592
sgRNA_118,rank08,SL2,0.9258549222797927
sgRNA_118,rank08,SL3,-0.0690721649484536
sgRNA_118,rank08,TL,0.3913775510204082
sgRNA_118,rank08,spacer,1.2711023622047244
sgRNA_119,rank01,SL1,2.231255605381166
sgRNA_119,rank01,SL2,1.3486528497409327
sgRNA_119,rank01,SL3,0.7063917525773196
sgRNA_119,rank01,TL,1.1397448979591835
sgRNA_119,rank01,spacer,1.6515109034267912
sgRNA_119,rank02,SL1,2.231255605381166
sgRNA_119,rank02,SL2,1.3486528497409327
sgRNA_119,rank02,SL3,0.7063917525773196
sgRNA_119,rank02,TL,1.1397448979591835
sgRNA_119,rank02,spacer,1.6515109034267912
sgRNA_119,rank03,SL1,2.231255605381166
sgRNA_119,rank03,SL2,1.3486528497409327
sgRNA_119,rank03,SL3,0.7063917525773196
sgRNA_119,rank03,TL,1.1397448979591835
sgRNA_119,rank03,spacer,1.6515109034267912
sgRNA_119,rank04,SL1,2.231255605381166
sgRNA_119,rank04,SL2,1.3486528497409327
sgRNA_119,rank04,SL3,0.7063917525773196
sgRNA_119,rank04,TL,1.1397448979591835
sgRNA_119,rank04,spacer,1.6515109034267912
sgRNA_119,rank05,SL1,2.231255605381166
sgRNA_119,rank05,SL2,1.3486528497409327
sgRNA_119,rank05,SL3,0.7063917525773196
sgRNA_119,rank05,TL,1.1397448979591835
sgRNA_119,rank05,spacer,1.6515109034267912
sgRNA_119,rank06,SL1,2.231255605381166
sgRNA_119,rank06,SL2,1.3486528497409327
sgRNA_119,rank06,SL3,0.7063917525773196
sgRNA_119,rank06,TL,1.1397448979591835
sgRNA_119,rank06,spacer,1.6515109034267912
sgRNA_119,rank07,SL1,2.231255605381166
sgRNA_119,rank07,SL2,1.3486528497409327
sgRNA_119,rank07,SL3,0.7063917525773196
sgRNA_119,rank07,TL,1.1397448979591835
sgRNA_119,rank07,spacer,1.6515109034267912
sgRNA_119,rank08,SL1,2.231255605381166
sgRNA_119,rank08,SL2,1.3486528497409327
sgRNA_119,rank08,SL3,0.7063917525773196
sgRNA_119,rank08,TL,1.1397448979591835
sgRNA_119,rank08,spacer,1.6515109034267912
sgRNA_119,rank09,SL1,2.231255605381166
sgRNA_119,rank09,SL2,1.3486528497409327
sgRNA_119,rank09,SL3,0.7063917525773196
sgRNA_119,rank09,TL,1.1397448979591835
